game_id,game_date,season,home_team,away_team,home_team_abbr,away_team_abbr,home_score,away_score,spread
0022300061,2023-10-24,2024,Denver Nuggets,Los Angeles Lakers,DEN,LAL,119,107,0.0
0022300062,2023-10-24,2024,Golden State Warriors,Phoenix Suns,GSW,PHX,104,108,0.0
0022300063,2023-10-25,2024,Charlotte Hornets,Atlanta Hawks,CHA,ATL,116,110,0.0
0022300065,2023-10-25,2024,New York Knicks,Boston Celtics,NYK,BOS,104,108,0.0
0022300067,2023-10-25,2024,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,113,114,0.0
0022300071,2023-10-25,2024,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,104,111,0.0
0022300070,2023-10-25,2024,Chicago Bulls,Oklahoma City Thunder,CHI,OKC,104,124,0.0
0022300073,2023-10-25,2024,San Antonio Spurs,Dallas Mavericks,SAS,DAL,119,126,0.0
0022300066,2023-10-25,2024,Orlando Magic,Houston Rockets,ORL,HOU,116,86,0.0
0022300074,2023-10-25,2024,LA Clippers,Portland Trail Blazers,LAC,POR,123,111,0.0
0022300068,2023-10-25,2024,Miami Heat,Detroit Pistons,MIA,DET,103,102,0.0
0022300069,2023-10-25,2024,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,97,94,0.0
0022300064,2023-10-25,2024,Indiana Pacers,Washington Wizards,IND,WAS,143,120,0.0
0022300072,2023-10-25,2024,Utah Jazz,Sacramento Kings,UTA,SAC,114,130,0.0
0022300076,2023-10-26,2024,Los Angeles Lakers,Phoenix Suns,LAL,PHX,100,95,0.0
0022300075,2023-10-26,2024,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,118,117,0.0
0022300079,2023-10-27,2024,Atlanta Hawks,New York Knicks,ATL,NYK,120,126,0.0
0022300080,2023-10-27,2024,Boston Celtics,Miami Heat,BOS,MIA,119,111,0.0
0022300081,2023-10-27,2024,Cleveland Cavaliers,Oklahoma City Thunder,CLE,OKC,105,108,0.0
0022300082,2023-10-27,2024,Chicago Bulls,Toronto Raptors,CHI,TOR,104,103,0.0
0022300084,2023-10-27,2024,Dallas Mavericks,Brooklyn Nets,DAL,BKN,125,120,0.0
0022300078,2023-10-27,2024,Memphis Grizzlies,Denver Nuggets,MEM,DEN,104,108,0.0
0022300087,2023-10-27,2024,Sacramento Kings,Golden State Warriors,SAC,GSW,114,122,0.0
0022300083,2023-10-27,2024,San Antonio Spurs,Houston Rockets,SAS,HOU,126,122,0.0
0022300085,2023-10-27,2024,Utah Jazz,LA Clippers,UTA,LAC,120,118,0.0
0022300086,2023-10-27,2024,Portland Trail Blazers,Orlando Magic,POR,ORL,97,102,0.0
0022300077,2023-10-27,2024,Charlotte Hornets,Detroit Pistons,CHA,DET,99,111,0.0
0022300091,2023-10-28,2024,Cleveland Cavaliers,Indiana Pacers,CLE,IND,113,125,0.0
0022300090,2023-10-28,2024,New Orleans Pelicans,New York Knicks,NOP,NYK,96,87,0.0
0022300088,2023-10-28,2024,Detroit Pistons,Chicago Bulls,DET,CHI,118,102,0.0
0022300093,2023-10-28,2024,Minnesota Timberwolves,Miami Heat,MIN,MIA,106,90,0.0
0022300092,2023-10-28,2024,Toronto Raptors,Philadelphia 76ers,TOR,PHI,107,114,0.0
0022300094,2023-10-28,2024,Phoenix Suns,Utah Jazz,PHX,UTA,126,104,0.0
0022300089,2023-10-28,2024,Washington Wizards,Memphis Grizzlies,WAS,MEM,113,106,0.0
0022300097,2023-10-29,2024,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,110,127,0.0
0022300095,2023-10-29,2024,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,95,128,0.0
0022300096,2023-10-29,2024,Houston Rockets,Golden State Warriors,HOU,GSW,95,106,0.0
0022300099,2023-10-29,2024,LA Clippers,San Antonio Spurs,LAC,SAS,123,83,0.0
0022300100,2023-10-29,2024,Sacramento Kings,Los Angeles Lakers,SAC,LAL,132,127,0.0
0022300098,2023-10-29,2024,Philadelphia 76ers,Portland Trail Blazers,PHI,POR,126,98,0.0
0022300104,2023-10-30,2024,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,127,113,0.0
0022300103,2023-10-30,2024,Washington Wizards,Boston Celtics,WAS,BOS,107,126,0.0
0022300108,2023-10-30,2024,New Orleans Pelicans,Golden State Warriors,NOP,GSW,102,130,0.0
0022300102,2023-10-30,2024,Indiana Pacers,Chicago Bulls,IND,CHI,105,112,0.0
0022300106,2023-10-30,2024,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,110,125,0.0
0022300110,2023-10-30,2024,Denver Nuggets,Utah Jazz,DEN,UTA,110,102,0.0
0022300111,2023-10-30,2024,Los Angeles Lakers,Orlando Magic,LAL,ORL,106,103,0.0
0022300107,2023-10-30,2024,Milwaukee Bucks,Miami Heat,MIL,MIA,122,114,0.0
0022300101,2023-10-30,2024,Charlotte Hornets,Brooklyn Nets,CHA,BKN,121,133,0.0
0022300105,2023-10-30,2024,Toronto Raptors,Portland Trail Blazers,TOR,POR,91,99,0.0
0022300109,2023-10-30,2024,Oklahoma City Thunder,Detroit Pistons,OKC,DET,124,112,0.0
0022300112,2023-10-31,2024,Cleveland Cavaliers,New York Knicks,CLE,NYK,91,109,0.0
0022300114,2023-10-31,2024,LA Clippers,Orlando Magic,LAC,ORL,118,102,0.0
0022300113,2023-10-31,2024,Phoenix Suns,San Antonio Spurs,PHX,SAS,114,115,0.0
0022300117,2023-11-01,2024,Atlanta Hawks,Washington Wizards,ATL,WAS,130,121,0.0
0022300118,2023-11-01,2024,Boston Celtics,Indiana Pacers,BOS,IND,155,104,0.0
0022300120,2023-11-01,2024,New York Knicks,Cleveland Cavaliers,NYK,CLE,89,95,0.0
0022300121,2023-11-01,2024,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,106,110,0.0
0022300124,2023-11-01,2024,Dallas Mavericks,Chicago Bulls,DAL,CHI,114,105,0.0
0022300123,2023-11-01,2024,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,110,89,0.0
0022300126,2023-11-01,2024,Golden State Warriors,Sacramento Kings,GSW,SAC,102,101,0.0
0022300122,2023-11-01,2024,Houston Rockets,Charlotte Hornets,HOU,CHA,128,119,0.0
0022300127,2023-11-01,2024,Los Angeles Lakers,LA Clippers,LAL,LAC,130,125,0.0
0022300119,2023-11-01,2024,Miami Heat,Brooklyn Nets,MIA,BKN,105,109,0.0
0022300116,2023-11-01,2024,Toronto Raptors,Milwaukee Bucks,TOR,MIL,130,111,0.0
0022300115,2023-11-01,2024,Detroit Pistons,Portland Trail Blazers,DET,POR,101,110,0.0
0022300125,2023-11-01,2024,Utah Jazz,Memphis Grizzlies,UTA,MEM,133,109,0.0
0022300129,2023-11-02,2024,New Orleans Pelicans,Detroit Pistons,NOP,DET,125,116,0.0
0022300130,2023-11-02,2024,Utah Jazz,Orlando Magic,UTA,ORL,113,115,0.0
0022300128,2023-11-02,2024,Philadelphia 76ers,Toronto Raptors,PHI,TOR,114,99,0.0
0022300131,2023-11-02,2024,Phoenix Suns,San Antonio Spurs,PHX,SAS,121,132,0.0
0022300001,2023-11-03,2024,Indiana Pacers,Cleveland Cavaliers,IND,CLE,121,116,0.0
0022300004,2023-11-03,2024,Chicago Bulls,Brooklyn Nets,CHI,BKN,107,109,0.0
0022300006,2023-11-03,2024,Denver Nuggets,Dallas Mavericks,DEN,DAL,125,114,0.0
0022300005,2023-11-03,2024,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,139,141,0.0
0022300003,2023-11-03,2024,Miami Heat,Washington Wizards,MIA,WAS,121,114,0.0
0022300002,2023-11-03,2024,Milwaukee Bucks,New York Knicks,MIL,NYK,110,105,0.0
0022300007,2023-11-03,2024,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,115,113,0.0
0022300135,2023-11-04,2024,New Orleans Pelicans,Atlanta Hawks,NOP,ATL,105,123,0.0
0022300136,2023-11-04,2024,Brooklyn Nets,Boston Celtics,BKN,BOS,114,124,0.0
0022300139,2023-11-04,2024,Denver Nuggets,Chicago Bulls,DEN,CHI,123,101,0.0
0022300137,2023-11-04,2024,Houston Rockets,Sacramento Kings,HOU,SAC,107,89,0.0
0022300134,2023-11-04,2024,Orlando Magic,Los Angeles Lakers,ORL,LAL,120,101,0.0
0022300138,2023-11-04,2024,Minnesota Timberwolves,Utah Jazz,MIN,UTA,123,95,0.0
0022300133,2023-11-04,2024,Indiana Pacers,Charlotte Hornets,IND,CHA,124,125,0.0
0022300132,2023-11-04,2024,Philadelphia 76ers,Phoenix Suns,PHI,PHX,112,100,0.0
0022300142,2023-11-05,2024,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,115,104,0.0
0022300143,2023-11-05,2024,Dallas Mavericks,Charlotte Hornets,DAL,CHA,124,118,0.0
0022300140,2023-11-05,2024,Detroit Pistons,Phoenix Suns,DET,PHX,106,120,0.0
0022300144,2023-11-05,2024,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,100,112,0.0
0022300141,2023-11-05,2024,San Antonio Spurs,Toronto Raptors,SAS,TOR,116,123,0.0
0022300155,2023-11-06,2024,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,126,117,0.0
0022300154,2023-11-06,2024,Minnesota Timberwolves,Boston Celtics,MIN,BOS,114,109,0.0
0022300156,2023-11-06,2024,Denver Nuggets,New Orleans Pelicans,DEN,NOP,134,116,0.0
0022300152,2023-11-06,2024,Chicago Bulls,Utah Jazz,CHI,UTA,130,113,0.0
0022300147,2023-11-06,2024,Orlando Magic,Dallas Mavericks,ORL,DAL,102,117,0.0
0022300145,2023-11-06,2024,Detroit Pistons,Golden State Warriors,DET,GSW,109,120,0.0
0022300153,2023-11-06,2024,Houston Rockets,Sacramento Kings,HOU,SAC,122,97,0.0
0022300151,2023-11-06,2024,New York Knicks,LA Clippers,NYK,LAC,111,97,0.0
0022300150,2023-11-06,2024,Miami Heat,Los Angeles Lakers,MIA,LAL,108,107,0.0
0022300149,2023-11-06,2024,Brooklyn Nets,Milwaukee Bucks,BKN,MIL,125,129,0.0
0022300146,2023-11-06,2024,Indiana Pacers,San Antonio Spurs,IND,SAS,152,111,0.0
0022300148,2023-11-06,2024,Philadelphia 76ers,Washington Wizards,PHI,WAS,146,128,0.0
0022300159,2023-11-08,2024,Philadelphia 76ers,Boston Celtics,PHI,BOS,106,103,0.0
0022300167,2023-11-08,2024,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,128,120,0.0
0022300166,2023-11-08,2024,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,122,101,0.0
0022300162,2023-11-08,2024,Chicago Bulls,Phoenix Suns,CHI,PHX,115,116,0.0
0022300168,2023-11-08,2024,Dallas Mavericks,Toronto Raptors,DAL,TOR,116,127,0.0
0022300169,2023-11-08,2024,Denver Nuggets,Golden State Warriors,DEN,GSW,108,105,0.0
0022300163,2023-11-08,2024,Houston Rockets,Los Angeles Lakers,HOU,LAL,128,94,0.0
0022300160,2023-11-08,2024,Brooklyn Nets,LA Clippers,BKN,LAC,100,93,0.0
0022300164,2023-11-08,2024,Memphis Grizzlies,Miami Heat,MEM,MIA,102,108,0.0
0022300165,2023-11-08,2024,Milwaukee Bucks,Detroit Pistons,MIL,DET,120,118,0.0
0022300161,2023-11-08,2024,New York Knicks,San Antonio Spurs,NYK,SAS,126,105,0.0
0022300158,2023-11-08,2024,Indiana Pacers,Utah Jazz,IND,UTA,134,118,0.0
0022300170,2023-11-08,2024,Sacramento Kings,Portland Trail Blazers,SAC,POR,121,118,0.0
0022300157,2023-11-08,2024,Charlotte Hornets,Washington Wizards,CHA,WAS,116,132,0.0
0022300172,2023-11-09,2024,Orlando Magic,Atlanta Hawks,ORL,ATL,119,120,0.0
0022300171,2023-11-09,2024,Indiana Pacers,Milwaukee Bucks,IND,MIL,126,124,0.0
0022300010,2023-11-10,2024,Boston Celtics,Brooklyn Nets,BOS,BKN,121,107,0.0
0022300011,2023-11-10,2024,Houston Rockets,New Orleans Pelicans,HOU,NOP,104,101,0.0
0022300014,2023-11-10,2024,Dallas Mavericks,LA Clippers,DAL,LAC,144,126,0.0
0022300015,2023-11-10,2024,Phoenix Suns,Los Angeles Lakers,PHX,LAL,119,122,0.0
0022300013,2023-11-10,2024,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,110,117,0.0
0022300008,2023-11-10,2024,Detroit Pistons,Philadelphia 76ers,DET,PHI,106,114,0.0
0022300016,2023-11-10,2024,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,105,98,0.0
0022300012,2023-11-10,2024,Memphis Grizzlies,Utah Jazz,MEM,UTA,121,127,0.0
0022300009,2023-11-10,2024,Washington Wizards,Charlotte Hornets,WAS,CHA,117,124,0.0
0022300175,2023-11-11,2024,Atlanta Hawks,Miami Heat,ATL,MIA,109,117,0.0
0022300174,2023-11-11,2024,Boston Celtics,Toronto Raptors,BOS,TOR,117,94,0.0
0022300176,2023-11-11,2024,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,110,118,0.0
0022300173,2023-11-11,2024,Orlando Magic,Milwaukee Bucks,ORL,MIL,112,97,0.0
0022300183,2023-11-12,2024,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,124,136,0.0
0022300181,2023-11-12,2024,Chicago Bulls,Detroit Pistons,CHI,DET,119,108,0.0
0022300182,2023-11-12,2024,Houston Rockets,Denver Nuggets,HOU,DEN,107,104,0.0
0022300186,2023-11-12,2024,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,110,116,0.0
0022300179,2023-11-12,2024,LA Clippers,Memphis Grizzlies,LAC,MEM,101,105,0.0
0022300187,2023-11-12,2024,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,116,110,0.0
0022300184,2023-11-12,2024,San Antonio Spurs,Miami Heat,SAS,MIA,113,118,0.0
0022300178,2023-11-12,2024,Brooklyn Nets,Washington Wizards,BKN,WAS,102,94,0.0
0022300177,2023-11-12,2024,New York Knicks,Charlotte Hornets,NYK,CHA,129,107,0.0
0022300180,2023-11-12,2024,Philadelphia 76ers,Indiana Pacers,PHI,IND,137,126,0.0
0022300185,2023-11-12,2024,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,99,111,0.0
0022300188,2023-11-13,2024,Boston Celtics,New York Knicks,BOS,NYK,114,98,0.0
0022300191,2023-11-13,2024,Sacramento Kings,Cleveland Cavaliers,SAC,CLE,132,120,0.0
0022300190,2023-11-13,2024,Milwaukee Bucks,Chicago Bulls,MIL,CHI,118,109,0.0
0022300189,2023-11-13,2024,Toronto Raptors,Washington Wizards,TOR,WAS,111,107,0.0
0022300018,2023-11-14,2024,Detroit Pistons,Atlanta Hawks,DET,ATL,120,126,0.0
0022300022,2023-11-14,2024,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,131,110,0.0
0022300024,2023-11-14,2024,Denver Nuggets,LA Clippers,DEN,LAC,111,108,0.0
0022300025,2023-11-14,2024,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,101,104,0.0
0022300026,2023-11-14,2024,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,134,107,0.0
0022300017,2023-11-14,2024,Charlotte Hornets,Miami Heat,CHA,MIA,105,111,0.0
0022300020,2023-11-14,2024,Brooklyn Nets,Orlando Magic,BKN,ORL,124,104,0.0
0022300019,2023-11-14,2024,Philadelphia 76ers,Indiana Pacers,PHI,IND,126,132,0.0
0022300023,2023-11-14,2024,Utah Jazz,Portland Trail Blazers,UTA,POR,115,99,0.0
0022300021,2023-11-14,2024,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,123,87,0.0
0022300193,2023-11-15,2024,Atlanta Hawks,New York Knicks,ATL,NYK,114,116,0.0
0022300194,2023-11-15,2024,Philadelphia 76ers,Boston Celtics,PHI,BOS,107,117,0.0
0022300199,2023-11-15,2024,Portland Trail Blazers,Cleveland Cavaliers,POR,CLE,95,109,0.0
0022300196,2023-11-15,2024,Chicago Bulls,Orlando Magic,CHI,ORL,94,96,0.0
0022300192,2023-11-15,2024,Washington Wizards,Dallas Mavericks,WAS,DAL,117,130,0.0
0022300198,2023-11-15,2024,Los Angeles Lakers,Sacramento Kings,LAL,SAC,110,125,0.0
0022300195,2023-11-15,2024,Toronto Raptors,Milwaukee Bucks,TOR,MIL,112,128,0.0
0022300197,2023-11-15,2024,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,133,115,0.0
0022300201,2023-11-16,2024,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,109,128,0.0
0022300200,2023-11-16,2024,Miami Heat,Brooklyn Nets,MIA,BKN,122,115,0.0
0022300029,2023-11-17,2024,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,116,126,0.0
0022300031,2023-11-17,2024,Toronto Raptors,Boston Celtics,TOR,BOS,105,108,0.0
0022300030,2023-11-17,2024,Cleveland Cavaliers,Detroit Pistons,CLE,DET,108,100,0.0
0022300034,2023-11-17,2024,New Orleans Pelicans,Denver Nuggets,NOP,DEN,115,110,0.0
0022300033,2023-11-17,2024,Chicago Bulls,Orlando Magic,CHI,ORL,97,103,0.0
0022300037,2023-11-17,2024,LA Clippers,Houston Rockets,LAC,HOU,106,100,0.0
0022300036,2023-11-17,2024,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,95,107,0.0
0022300027,2023-11-17,2024,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,99,130,0.0
0022300028,2023-11-17,2024,Washington Wizards,New York Knicks,WAS,NYK,99,120,0.0
0022300035,2023-11-17,2024,Utah Jazz,Phoenix Suns,UTA,PHX,128,131,0.0
0022300032,2023-11-17,2024,San Antonio Spurs,Sacramento Kings,SAS,SAC,120,129,0.0
0022300203,2023-11-18,2024,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,120,121,0.0
0022300204,2023-11-18,2024,Chicago Bulls,Miami Heat,CHI,MIA,102,97,0.0
0022300205,2023-11-18,2024,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,132,125,0.0
0022300207,2023-11-18,2024,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,123,130,0.0
0022300202,2023-11-18,2024,Charlotte Hornets,New York Knicks,CHA,NYK,108,122,0.0
0022300206,2023-11-18,2024,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,108,120,0.0
0022300213,2023-11-19,2024,Memphis Grizzlies,Boston Celtics,MEM,BOS,100,102,0.0
0022300210,2023-11-19,2024,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,121,109,0.0
0022300212,2023-11-19,2024,Dallas Mavericks,Sacramento Kings,DAL,SAC,113,129,0.0
0022300216,2023-11-19,2024,Los Angeles Lakers,Houston Rockets,LAL,HOU,105,104,0.0
0022300208,2023-11-19,2024,Brooklyn Nets,Philadelphia 76ers,BKN,PHI,99,121,0.0
0022300209,2023-11-19,2024,Indiana Pacers,Orlando Magic,IND,ORL,116,128,0.0
0022300214,2023-11-19,2024,Utah Jazz,Phoenix Suns,UTA,PHX,137,140,0.0
0022300215,2023-11-19,2024,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,91,134,0.0
0022300211,2023-11-19,2024,Toronto Raptors,Detroit Pistons,TOR,DET,142,113,0.0
0022300217,2023-11-20,2024,Charlotte Hornets,Boston Celtics,CHA,BOS,121,118,0.0
0022300222,2023-11-20,2024,New Orleans Pelicans,Sacramento Kings,NOP,SAC,129,93,0.0
0022300220,2023-11-20,2024,Chicago Bulls,Miami Heat,CHI,MIA,100,118,0.0
0022300218,2023-11-20,2024,Detroit Pistons,Denver Nuggets,DET,DEN,103,107,0.0
0022300224,2023-11-20,2024,Golden State Warriors,Houston Rockets,GSW,HOU,121,116,0.0
0022300223,2023-11-20,2024,San Antonio Spurs,LA Clippers,SAS,LAC,99,124,0.0
0022300219,2023-11-20,2024,Washington Wizards,Milwaukee Bucks,WAS,MIL,129,142,0.0
0022300221,2023-11-20,2024,Minnesota Timberwolves,New York Knicks,MIN,NYK,117,100,0.0
0022300039,2023-11-21,2024,Atlanta Hawks,Indiana Pacers,ATL,IND,152,157,0.0
0022300040,2023-11-21,2024,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,119,122,0.0
0022300042,2023-11-21,2024,Los Angeles Lakers,Utah Jazz,LAL,UTA,131,99,0.0
0022300038,2023-11-21,2024,Orlando Magic,Toronto Raptors,ORL,TOR,126,107,0.0
0022300041,2023-11-21,2024,Phoenix Suns,Portland Trail Blazers,PHX,POR,120,107,0.0
0022300227,2023-11-22,2024,Atlanta Hawks,Brooklyn Nets,ATL,BKN,147,145,0.0
0022300228,2023-11-22,2024,Boston Celtics,Milwaukee Bucks,BOS,MIL,119,116,0.0
0022300229,2023-11-22,2024,Cleveland Cavaliers,Miami Heat,CLE,MIA,96,129,0.0
0022300233,2023-11-22,2024,New Orleans Pelicans,Sacramento Kings,NOP,SAC,117,112,0.0
0022300234,2023-11-22,2024,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,116,102,0.0
0022300238,2023-11-22,2024,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,101,104,0.0
0022300226,2023-11-22,2024,Orlando Magic,Denver Nuggets,ORL,DEN,124,119,0.0
0022300236,2023-11-22,2024,Phoenix Suns,Golden State Warriors,PHX,GSW,123,115,0.0
0022300231,2023-11-22,2024,Houston Rockets,Memphis Grizzlies,HOU,MEM,111,91,0.0
0022300235,2023-11-22,2024,San Antonio Spurs,LA Clippers,SAS,LAC,102,109,0.0
0022300232,2023-11-22,2024,Minnesota Timberwolves,Philadelphia 76ers,MIN,PHI,112,99,0.0
0022300230,2023-11-22,2024,Indiana Pacers,Toronto Raptors,IND,TOR,131,132,0.0
0022300237,2023-11-22,2024,Portland Trail Blazers,Utah Jazz,POR,UTA,121,105,0.0
0022300225,2023-11-22,2024,Charlotte Hornets,Washington Wizards,CHA,WAS,117,114,0.0
0022300043,2023-11-24,2024,Orlando Magic,Boston Celtics,ORL,BOS,113,96,0.0
0022300052,2023-11-24,2024,LA Clippers,New Orleans Pelicans,LAC,NOP,106,116,0.0
0022300046,2023-11-24,2024,Toronto Raptors,Chicago Bulls,TOR,CHI,121,108,0.0
0022300048,2023-11-24,2024,Houston Rockets,Denver Nuggets,HOU,DEN,105,86,0.0
0022300051,2023-11-24,2024,Golden State Warriors,San Antonio Spurs,GSW,SAS,118,112,0.0
0022300045,2023-11-24,2024,New York Knicks,Miami Heat,NYK,MIA,100,98,0.0
0022300049,2023-11-24,2024,Milwaukee Bucks,Washington Wizards,MIL,WAS,131,128,0.0
0022300050,2023-11-24,2024,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,111,124,0.0
0022300047,2023-11-24,2024,Indiana Pacers,Detroit Pistons,IND,DET,136,113,0.0
0022300044,2023-11-24,2024,Memphis Grizzlies,Phoenix Suns,MEM,PHX,89,110,0.0
0022300241,2023-11-25,2024,Washington Wizards,Atlanta Hawks,WAS,ATL,108,136,0.0
0022300242,2023-11-25,2024,Cleveland Cavaliers,Los Angeles Lakers,CLE,LAL,115,121,0.0
0022300243,2023-11-25,2024,Utah Jazz,New Orleans Pelicans,UTA,NOP,105,100,0.0
0022300244,2023-11-25,2024,LA Clippers,Dallas Mavericks,LAC,DAL,107,88,0.0
0022300240,2023-11-25,2024,Brooklyn Nets,Miami Heat,BKN,MIA,112,97,0.0
0022300239,2023-11-25,2024,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,123,127,0.0
0022300246,2023-11-26,2024,Boston Celtics,Atlanta Hawks,BOS,ATL,113,103,0.0
0022300251,2023-11-26,2024,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,105,102,0.0
0022300250,2023-11-26,2024,Brooklyn Nets,Chicago Bulls,BKN,CHI,118,109,0.0
0022300252,2023-11-26,2024,Denver Nuggets,San Antonio Spurs,DEN,SAS,132,120,0.0
0022300245,2023-11-26,2024,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,108,102,0.0
0022300249,2023-11-26,2024,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,97,119,0.0
0022300247,2023-11-26,2024,New York Knicks,Phoenix Suns,NYK,PHX,113,116,0.0
0022300248,2023-11-26,2024,Orlando Magic,Charlotte Hornets,ORL,CHA,130,117,0.0
