game_id,game_date,season,home_team,away_team,home_team_abbr,away_team_abbr,home_score,away_score,spread
0022300256,2023-11-27,2024,Utah Jazz,New Orleans Pelicans,UTA,NOP,114,112,0.0
0022300257,2023-11-27,2024,LA Clippers,Denver Nuggets,LAC,DEN,104,113,0.0
0022300255,2023-11-27,2024,Philadelphia 76ers,Los Angeles Lakers,PHI,LAL,138,94,0.0
0022300254,2023-11-27,2024,Indiana Pacers,Portland Trail Blazers,IND,POR,110,114,0.0
0022300253,2023-11-27,2024,Detroit Pistons,Washington Wizards,DET,WAS,107,126,0.0
0022300055,2023-11-28,2024,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,128,105,0.0
0022300053,2023-11-28,2024,Boston Celtics,Chicago Bulls,BOS,CHI,124,97,0.0
0022300059,2023-11-28,2024,Dallas Mavericks,Houston Rockets,DAL,HOU,121,115,0.0
0022300060,2023-11-28,2024,Sacramento Kings,Golden State Warriors,SAC,GSW,124,123,0.0
0022300056,2023-11-28,2024,Miami Heat,Milwaukee Bucks,MIA,MIL,124,131,0.0
0022300058,2023-11-28,2024,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,106,103,0.0
0022300054,2023-11-28,2024,Brooklyn Nets,Toronto Raptors,BKN,TOR,115,103,0.0
0022300057,2023-11-28,2024,New York Knicks,Charlotte Hornets,NYK,CHA,115,91,0.0
0022300262,2023-11-29,2024,New Orleans Pelicans,Philadelphia 76ers,NOP,PHI,124,114,0.0
0022300263,2023-11-29,2024,Denver Nuggets,Houston Rockets,DEN,HOU,134,124,0.0
0022300264,2023-11-29,2024,Sacramento Kings,LA Clippers,SAC,LAC,117,131,0.0
0022300258,2023-11-29,2024,Detroit Pistons,Los Angeles Lakers,DET,LAL,107,133,0.0
0022300259,2023-11-29,2024,Orlando Magic,Washington Wizards,ORL,WAS,139,120,0.0
0022300260,2023-11-29,2024,Toronto Raptors,Phoenix Suns,TOR,PHX,112,105,0.0
0022300261,2023-11-29,2024,Memphis Grizzlies,Utah Jazz,MEM,UTA,105,91,0.0
0022300272,2023-11-30,2024,San Antonio Spurs,Atlanta Hawks,SAS,ATL,135,137,0.0
0022300265,2023-11-30,2024,Cleveland Cavaliers,Portland Trail Blazers,CLE,POR,95,103,0.0
0022300269,2023-11-30,2024,Chicago Bulls,Milwaukee Bucks,CHI,MIL,120,113,0.0
0022300273,2023-11-30,2024,Golden State Warriors,LA Clippers,GSW,LAC,120,114,0.0
0022300271,2023-11-30,2024,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,133,110,0.0
0022300267,2023-11-30,2024,Miami Heat,Indiana Pacers,MIA,IND,142,132,0.0
0022300270,2023-11-30,2024,Minnesota Timberwolves,Utah Jazz,MIN,UTA,101,90,0.0
0022300266,2023-11-30,2024,Brooklyn Nets,Charlotte Hornets,BKN,CHA,128,129,0.0
0022300268,2023-11-30,2024,New York Knicks,Detroit Pistons,NYK,DET,118,112,0.0
0022300275,2023-12-01,2024,Boston Celtics,Philadelphia 76ers,BOS,PHI,125,119,0.0
0022300278,2023-12-01,2024,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,121,106,0.0
0022300277,2023-12-01,2024,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,94,108,0.0
0022300279,2023-12-01,2024,Phoenix Suns,Denver Nuggets,PHX,DEN,111,119,0.0
0022300276,2023-12-01,2024,Toronto Raptors,New York Knicks,TOR,NYK,106,119,0.0
0022300274,2023-12-01,2024,Orlando Magic,Washington Wizards,ORL,WAS,130,125,0.0
0022300286,2023-12-02,2024,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,132,121,0.0
0022300283,2023-12-02,2024,Detroit Pistons,Cleveland Cavaliers,DET,CLE,101,110,0.0
0022300285,2023-12-02,2024,Chicago Bulls,New Orleans Pelicans,CHI,NOP,124,118,0.0
0022300287,2023-12-02,2024,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,120,126,0.0
0022300290,2023-12-02,2024,Sacramento Kings,Denver Nuggets,SAC,DEN,123,117,0.0
0022300280,2023-12-02,2024,LA Clippers,Golden State Warriors,LAC,GSW,113,112,0.0
0022300291,2023-12-02,2024,Los Angeles Lakers,Houston Rockets,LAL,HOU,107,97,0.0
0022300284,2023-12-02,2024,Miami Heat,Indiana Pacers,MIA,IND,129,144,0.0
0022300281,2023-12-02,2024,Charlotte Hornets,Minnesota Timberwolves,CHA,MIN,117,123,0.0
0022300282,2023-12-02,2024,Brooklyn Nets,Orlando Magic,BKN,ORL,129,101,0.0
0022300288,2023-12-02,2024,Phoenix Suns,Memphis Grizzlies,PHX,MEM,116,109,0.0
0022300289,2023-12-02,2024,Utah Jazz,Portland Trail Blazers,UTA,POR,118,113,0.0
0022301202,2023-12-04,2024,Indiana Pacers,Boston Celtics,IND,BOS,122,112,0.0
0022301204,2023-12-04,2024,Sacramento Kings,New Orleans Pelicans,SAC,NOP,117,127,0.0
0022301203,2023-12-05,2024,Los Angeles Lakers,Phoenix Suns,LAL,PHX,106,103,0.0
0022301201,2023-12-05,2024,Milwaukee Bucks,New York Knicks,MIL,NYK,146,122,0.0
0022301209,2023-12-06,2024,Atlanta Hawks,Brooklyn Nets,ATL,BKN,113,114,0.0
0022301205,2023-12-06,2024,Cleveland Cavaliers,Orlando Magic,CLE,ORL,121,111,0.0
0022301211,2023-12-06,2024,Chicago Bulls,Charlotte Hornets,CHI,CHA,111,100,0.0
0022301213,2023-12-06,2024,Dallas Mavericks,Utah Jazz,DAL,UTA,147,97,0.0
0022301215,2023-12-06,2024,LA Clippers,Denver Nuggets,LAC,DEN,111,102,0.0
0022301214,2023-12-06,2024,Golden State Warriors,Portland Trail Blazers,GSW,POR,110,106,0.0
0022301212,2023-12-06,2024,Houston Rockets,Oklahoma City Thunder,HOU,OKC,110,101,0.0
0022301207,2023-12-06,2024,Toronto Raptors,Miami Heat,TOR,MIA,103,112,0.0
0022301210,2023-12-06,2024,Minnesota Timberwolves,San Antonio Spurs,MIN,SAS,102,94,0.0
0022301208,2023-12-06,2024,Washington Wizards,Philadelphia 76ers,WAS,PHI,126,131,0.0
0022301206,2023-12-06,2024,Detroit Pistons,Memphis Grizzlies,DET,MEM,102,116,0.0
0022301230,2023-12-07,2024,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,133,89,0.0
0022301229,2023-12-07,2024,Milwaukee Bucks,Indiana Pacers,MIL,IND,119,128,0.0
0022301218,2023-12-08,2024,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,125,114,0.0
0022301227,2023-12-08,2024,Boston Celtics,New York Knicks,BOS,NYK,133,123,0.0
0022301220,2023-12-08,2024,Miami Heat,Cleveland Cavaliers,MIA,CLE,99,111,0.0
0022301223,2023-12-08,2024,San Antonio Spurs,Chicago Bulls,SAS,CHI,112,121,0.0
0022301226,2023-12-08,2024,Portland Trail Blazers,Dallas Mavericks,POR,DAL,112,125,0.0
0022301224,2023-12-08,2024,Denver Nuggets,Houston Rockets,DEN,HOU,106,114,0.0
0022301222,2023-12-08,2024,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,138,136,0.0
0022301225,2023-12-08,2024,Utah Jazz,LA Clippers,UTA,LAC,103,117,0.0
0022301221,2023-12-08,2024,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,103,127,0.0
0022301219,2023-12-08,2024,Brooklyn Nets,Washington Wizards,BKN,WAS,124,97,0.0
0022301217,2023-12-08,2024,Orlando Magic,Detroit Pistons,ORL,DET,123,91,0.0
0022301228,2023-12-08,2024,Phoenix Suns,Sacramento Kings,PHX,SAC,106,114,0.0
0022301216,2023-12-08,2024,Charlotte Hornets,Toronto Raptors,CHA,TOR,119,116,0.0
0022300296,2023-12-11,2024,Atlanta Hawks,Denver Nuggets,ATL,DEN,122,129,0.0
0022300294,2023-12-11,2024,Orlando Magic,Cleveland Cavaliers,ORL,CLE,104,94,0.0
0022300301,2023-12-11,2024,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,121,107,0.0
0022300300,2023-12-11,2024,Milwaukee Bucks,Chicago Bulls,MIL,CHI,133,129,0.0
0022300299,2023-12-11,2024,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,113,120,0.0
0022300298,2023-12-11,2024,Houston Rockets,San Antonio Spurs,HOU,SAS,93,82,0.0
0022300304,2023-12-11,2024,LA Clippers,Portland Trail Blazers,LAC,POR,132,127,0.0
0022300292,2023-12-11,2024,Charlotte Hornets,Miami Heat,CHA,MIA,114,116,0.0
0022300303,2023-12-11,2024,Sacramento Kings,Brooklyn Nets,SAC,BKN,131,118,0.0
0022300297,2023-12-11,2024,New York Knicks,Toronto Raptors,NYK,TOR,136,130,0.0
0022300293,2023-12-11,2024,Detroit Pistons,Indiana Pacers,DET,IND,123,131,0.0
0022300295,2023-12-11,2024,Philadelphia 76ers,Washington Wizards,PHI,WAS,146,101,0.0
0022300302,2023-12-11,2024,Oklahoma City Thunder,Utah Jazz,OKC,UTA,134,120,0.0
0022300305,2023-12-12,2024,Boston Celtics,Cleveland Cavaliers,BOS,CLE,120,113,0.0
0022300307,2023-12-12,2024,Chicago Bulls,Denver Nuggets,CHI,DEN,106,114,0.0
0022300306,2023-12-12,2024,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,127,125,0.0
0022300308,2023-12-12,2024,Phoenix Suns,Golden State Warriors,PHX,GSW,119,116,0.0
0022300309,2023-12-12,2024,LA Clippers,Sacramento Kings,LAC,SAC,119,99,0.0
0022300313,2023-12-13,2024,Toronto Raptors,Atlanta Hawks,TOR,ATL,135,128,0.0
0022300311,2023-12-13,2024,Washington Wizards,New Orleans Pelicans,WAS,NOP,122,142,0.0
0022300314,2023-12-13,2024,Houston Rockets,Memphis Grizzlies,HOU,MEM,117,104,0.0
0022300316,2023-12-13,2024,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,119,122,0.0
0022300312,2023-12-13,2024,Miami Heat,Charlotte Hornets,MIA,CHA,115,104,0.0
0022300315,2023-12-13,2024,Milwaukee Bucks,Indiana Pacers,MIL,IND,140,126,0.0
0022300317,2023-12-13,2024,Phoenix Suns,Brooklyn Nets,PHX,BKN,112,116,0.0
0022300318,2023-12-13,2024,Utah Jazz,New York Knicks,UTA,NYK,117,113,0.0
0022300310,2023-12-13,2024,Detroit Pistons,Philadelphia 76ers,DET,PHI,111,129,0.0
0022300319,2023-12-14,2024,Boston Celtics,Cleveland Cavaliers,BOS,CLE,116,107,0.0
0022300320,2023-12-14,2024,Miami Heat,Chicago Bulls,MIA,CHI,116,124,0.0
0022300321,2023-12-14,2024,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,101,119,0.0
0022300322,2023-12-14,2024,Denver Nuggets,Brooklyn Nets,DEN,BKN,124,101,0.0
0022300325,2023-12-14,2024,LA Clippers,Golden State Warriors,LAC,GSW,121,113,0.0
0022300323,2023-12-14,2024,Portland Trail Blazers,Utah Jazz,POR,UTA,114,122,0.0
0022300324,2023-12-14,2024,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,128,123,0.0
0022300330,2023-12-15,2024,Toronto Raptors,Atlanta Hawks,TOR,ATL,104,125,0.0
0022300329,2023-12-15,2024,Boston Celtics,Orlando Magic,BOS,ORL,128,111,0.0
0022300326,2023-12-15,2024,Charlotte Hornets,New Orleans Pelicans,CHA,NOP,107,112,0.0
0022300332,2023-12-15,2024,Memphis Grizzlies,Houston Rockets,MEM,HOU,96,103,0.0
0022300331,2023-12-15,2024,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,129,115,0.0
0022300333,2023-12-15,2024,Phoenix Suns,New York Knicks,PHX,NYK,122,139,0.0
0022300328,2023-12-15,2024,Washington Wizards,Indiana Pacers,WAS,IND,137,123,0.0
0022300327,2023-12-15,2024,Philadelphia 76ers,Detroit Pistons,PHI,DET,124,92,0.0
0022300336,2023-12-16,2024,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,127,119,0.0
0022300337,2023-12-16,2024,Miami Heat,Chicago Bulls,MIA,CHI,118,116,0.0
0022300341,2023-12-16,2024,Portland Trail Blazers,Dallas Mavericks,POR,DAL,120,131,0.0
0022300340,2023-12-16,2024,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,117,118,0.0
0022300339,2023-12-16,2024,Golden State Warriors,Brooklyn Nets,GSW,BKN,124,120,0.0
0022300343,2023-12-16,2024,LA Clippers,New York Knicks,LAC,NYK,144,122,0.0
0022300334,2023-12-16,2024,Milwaukee Bucks,Detroit Pistons,MIL,DET,146,114,0.0
0022300338,2023-12-16,2024,Minnesota Timberwolves,Indiana Pacers,MIN,IND,127,109,0.0
0022300335,2023-12-16,2024,Charlotte Hornets,Philadelphia 76ers,CHA,PHI,82,135,0.0
0022300342,2023-12-16,2024,Sacramento Kings,Utah Jazz,SAC,UTA,125,104,0.0
0022300344,2023-12-17,2024,Boston Celtics,Orlando Magic,BOS,ORL,114,97,0.0
0022300345,2023-12-17,2024,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,110,146,0.0
0022300348,2023-12-17,2024,Portland Trail Blazers,Golden State Warriors,POR,GSW,114,118,0.0
0022300346,2023-12-17,2024,Milwaukee Bucks,Houston Rockets,MIL,HOU,128,119,0.0
0022300347,2023-12-17,2024,Phoenix Suns,Washington Wizards,PHX,WAS,112,108,0.0
0022300352,2023-12-18,2024,Atlanta Hawks,Detroit Pistons,ATL,DET,130,124,0.0
0022300349,2023-12-18,2024,Cleveland Cavaliers,Houston Rockets,CLE,HOU,135,130,0.0
0022300351,2023-12-18,2024,Philadelphia 76ers,Chicago Bulls,PHI,CHI,104,108,0.0
0022300356,2023-12-18,2024,Denver Nuggets,Dallas Mavericks,DEN,DAL,130,104,0.0
0022300350,2023-12-18,2024,Indiana Pacers,LA Clippers,IND,LAC,127,151,0.0
0022300359,2023-12-18,2024,Los Angeles Lakers,New York Knicks,LAL,NYK,109,114,0.0
0022300353,2023-12-18,2024,Miami Heat,Minnesota Timberwolves,MIA,MIN,108,112,0.0
0022300357,2023-12-18,2024,Utah Jazz,Brooklyn Nets,UTA,BKN,125,108,0.0
0022300358,2023-12-18,2024,Sacramento Kings,Washington Wizards,SAC,WAS,143,131,0.0
0022300355,2023-12-18,2024,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,116,97,0.0
0022300354,2023-12-18,2024,Toronto Raptors,Charlotte Hornets,TOR,CHA,114,99,0.0
0022300362,2023-12-19,2024,Golden State Warriors,Boston Celtics,GSW,BOS,132,126,0.0
0022300360,2023-12-19,2024,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,113,115,0.0
0022300361,2023-12-19,2024,Milwaukee Bucks,San Antonio Spurs,MIL,SAS,132,119,0.0
0022300363,2023-12-19,2024,Portland Trail Blazers,Phoenix Suns,POR,PHX,109,104,0.0
0022300371,2023-12-20,2024,Houston Rockets,Atlanta Hawks,HOU,ATL,127,134,0.0
0022300373,2023-12-20,2024,Sacramento Kings,Boston Celtics,SAC,BOS,119,144,0.0
0022300364,2023-12-20,2024,Cleveland Cavaliers,Utah Jazz,CLE,UTA,124,116,0.0
0022300370,2023-12-20,2024,Chicago Bulls,Los Angeles Lakers,CHI,LAL,124,108,0.0
0022300372,2023-12-20,2024,Dallas Mavericks,LA Clippers,DAL,LAC,111,120,0.0
0022300369,2023-12-20,2024,Toronto Raptors,Denver Nuggets,TOR,DEN,104,113,0.0
0022300366,2023-12-20,2024,Orlando Magic,Miami Heat,ORL,MIA,106,115,0.0
0022300367,2023-12-20,2024,Philadelphia 76ers,Minnesota Timberwolves,PHI,MIN,127,113,0.0
0022300368,2023-12-20,2024,Brooklyn Nets,New York Knicks,BKN,NYK,102,121,0.0
0022300365,2023-12-20,2024,Indiana Pacers,Charlotte Hornets,IND,CHA,144,113,0.0
0022300375,2023-12-21,2024,Cleveland Cavaliers,New Orleans Pelicans,CLE,NOP,104,123,0.0
0022300376,2023-12-21,2024,Chicago Bulls,San Antonio Spurs,CHI,SAS,114,95,0.0
0022300379,2023-12-21,2024,Oklahoma City Thunder,LA Clippers,OKC,LAC,134,115,0.0
0022300380,2023-12-21,2024,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,118,111,0.0
0022300378,2023-12-21,2024,Milwaukee Bucks,Orlando Magic,MIL,ORL,118,114,0.0
0022300377,2023-12-21,2024,Memphis Grizzlies,Indiana Pacers,MEM,IND,116,103,0.0
0022300381,2023-12-21,2024,Portland Trail Blazers,Washington Wizards,POR,WAS,117,118,0.0
0022300374,2023-12-21,2024,Detroit Pistons,Utah Jazz,DET,UTA,111,119,0.0
0022300384,2023-12-22,2024,Miami Heat,Atlanta Hawks,MIA,ATL,122,113,0.0
0022300385,2023-12-22,2024,Houston Rockets,Dallas Mavericks,HOU,DAL,122,96,0.0
0022300383,2023-12-22,2024,Brooklyn Nets,Denver Nuggets,BKN,DEN,117,122,0.0
0022300386,2023-12-22,2024,Golden State Warriors,Washington Wizards,GSW,WAS,129,118,0.0
0022300382,2023-12-22,2024,Philadelphia 76ers,Toronto Raptors,PHI,TOR,121,111,0.0
0022300387,2023-12-22,2024,Sacramento Kings,Phoenix Suns,SAC,PHX,120,105,0.0
0022300393,2023-12-23,2024,Atlanta Hawks,Memphis Grizzlies,ATL,MEM,119,125,0.0
0022300389,2023-12-23,2024,LA Clippers,Boston Celtics,LAC,BOS,108,145,0.0
0022300396,2023-12-23,2024,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,95,109,0.0
0022300392,2023-12-23,2024,New Orleans Pelicans,Houston Rockets,NOP,HOU,104,106,0.0
0022300398,2023-12-23,2024,Dallas Mavericks,San Antonio Spurs,DAL,SAS,144,119,0.0
0022300390,2023-12-23,2024,Charlotte Hornets,Denver Nuggets,CHA,DEN,95,102,0.0
0022300399,2023-12-23,2024,Golden State Warriors,Portland Trail Blazers,GSW,POR,126,106,0.0
0022300397,2023-12-23,2024,Oklahoma City Thunder,Los Angeles Lakers,OKC,LAL,120,129,0.0
0022300388,2023-12-23,2024,New York Knicks,Milwaukee Bucks,NYK,MIL,111,130,0.0
0022300400,2023-12-23,2024,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,98,110,0.0
0022300394,2023-12-23,2024,Brooklyn Nets,Detroit Pistons,BKN,DET,126,115,0.0
0022300391,2023-12-23,2024,Indiana Pacers,Orlando Magic,IND,ORL,110,117,0.0
0022300395,2023-12-23,2024,Toronto Raptors,Utah Jazz,TOR,UTA,119,126,0.0
0022300403,2023-12-25,2024,Los Angeles Lakers,Boston Celtics,LAL,BOS,115,126,0.0
0022300405,2023-12-25,2024,Phoenix Suns,Dallas Mavericks,PHX,DAL,114,128,0.0
0022300402,2023-12-25,2024,Denver Nuggets,Golden State Warriors,DEN,GSW,120,114,0.0
0022300404,2023-12-25,2024,Miami Heat,Philadelphia 76ers,MIA,PHI,119,113,0.0
0022300401,2023-12-25,2024,New York Knicks,Milwaukee Bucks,NYK,MIL,129,122,0.0
0022300408,2023-12-26,2024,Chicago Bulls,Atlanta Hawks,CHI,ATL,118,113,0.0
0022300410,2023-12-26,2024,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,115,116,0.0
0022300409,2023-12-26,2024,Houston Rockets,Indiana Pacers,HOU,IND,117,123,0.0
0022300414,2023-12-26,2024,LA Clippers,Charlotte Hornets,LAC,CHA,113,104,0.0
0022300411,2023-12-26,2024,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,129,106,0.0
0022300406,2023-12-26,2024,Detroit Pistons,Brooklyn Nets,DET,BKN,112,118,0.0
0022300407,2023-12-26,2024,Washington Wizards,Orlando Magic,WAS,ORL,119,127,0.0
0022300413,2023-12-26,2024,Portland Trail Blazers,Sacramento Kings,POR,SAC,130,113,0.0
0022300412,2023-12-26,2024,San Antonio Spurs,Utah Jazz,SAS,UTA,118,130,0.0
0022300420,2023-12-27,2024,Dallas Mavericks,Cleveland Cavaliers,DAL,CLE,110,113,0.0
0022300418,2023-12-27,2024,Houston Rockets,Phoenix Suns,HOU,PHX,113,129,0.0
0022300417,2023-12-27,2024,Brooklyn Nets,Milwaukee Bucks,BKN,MIL,122,144,0.0
0022300419,2023-12-27,2024,Oklahoma City Thunder,New York Knicks,OKC,NYK,129,120,0.0
0022300415,2023-12-27,2024,Orlando Magic,Philadelphia 76ers,ORL,PHI,92,112,0.0
0022300416,2023-12-27,2024,Washington Wizards,Toronto Raptors,WAS,TOR,102,132,0.0
0022300421,2023-12-28,2024,Boston Celtics,Detroit Pistons,BOS,DET,128,122,0.0
0022300424,2023-12-28,2024,New Orleans Pelicans,Utah Jazz,NOP,UTA,112,105,0.0
0022300422,2023-12-28,2024,Chicago Bulls,Indiana Pacers,CHI,IND,104,120,0.0
0022300423,2023-12-28,2024,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,118,110,0.0
0022300425,2023-12-28,2024,Denver Nuggets,Memphis Grizzlies,DEN,MEM,142,105,0.0
0022300426,2023-12-28,2024,Golden State Warriors,Miami Heat,GSW,MIA,102,114,0.0
0022300428,2023-12-28,2024,Los Angeles Lakers,Charlotte Hornets,LAL,CHA,133,112,0.0
0022300427,2023-12-28,2024,Portland Trail Blazers,San Antonio Spurs,POR,SAS,105,118,0.0
0022300431,2023-12-29,2024,Atlanta Hawks,Sacramento Kings,ATL,SAC,110,117,0.0
0022300432,2023-12-29,2024,Boston Celtics,Toronto Raptors,BOS,TOR,120,118,0.0
0022300433,2023-12-29,2024,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,111,119,0.0
0022300435,2023-12-29,2024,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,93,119,0.0
0022300434,2023-12-29,2024,Houston Rockets,Philadelphia 76ers,HOU,PHI,127,131,0.0
0022300438,2023-12-29,2024,LA Clippers,Memphis Grizzlies,LAC,MEM,117,106,0.0
0022300430,2023-12-29,2024,Washington Wizards,Brooklyn Nets,WAS,BKN,110,104,0.0
0022300429,2023-12-29,2024,Orlando Magic,New York Knicks,ORL,NYK,117,108,0.0
0022300436,2023-12-29,2024,Phoenix Suns,Charlotte Hornets,PHX,CHA,133,119,0.0
0022300437,2023-12-29,2024,Portland Trail Blazers,San Antonio Spurs,POR,SAS,134,128,0.0
0022300442,2023-12-30,2024,Chicago Bulls,Philadelphia 76ers,CHI,PHI,105,92,0.0
0022300444,2023-12-30,2024,Golden State Warriors,Dallas Mavericks,GSW,DAL,122,132,0.0
0022300443,2023-12-30,2024,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,108,106,0.0
0022300439,2023-12-30,2024,Utah Jazz,Miami Heat,UTA,MIA,117,109,0.0
0022300441,2023-12-30,2024,Indiana Pacers,New York Knicks,IND,NYK,140,126,0.0
0022300440,2023-12-30,2024,Detroit Pistons,Toronto Raptors,DET,TOR,129,127,0.0
0022300445,2023-12-31,2024,Washington Wizards,Atlanta Hawks,WAS,ATL,126,130,0.0
0022300448,2023-12-31,2024,San Antonio Spurs,Boston Celtics,SAS,BOS,101,134,0.0
0022300446,2023-12-31,2024,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,129,109,0.0
0022300447,2023-12-31,2024,Oklahoma City Thunder,Brooklyn Nets,OKC,BKN,124,108,0.0
0022300450,2023-12-31,2024,Phoenix Suns,Orlando Magic,PHX,ORL,112,107,0.0
0022300449,2023-12-31,2024,Memphis Grizzlies,Sacramento Kings,MEM,SAC,92,123,0.0
0022300452,2024-01-01,2024,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,124,121,0.0
0022300457,2024-01-01,2024,Utah Jazz,Dallas Mavericks,UTA,DAL,127,90,0.0
0022300455,2024-01-01,2024,Denver Nuggets,Charlotte Hornets,DEN,CHA,111,93,0.0
0022300453,2024-01-01,2024,Houston Rockets,Detroit Pistons,HOU,DET,136,113,0.0
0022300458,2024-01-01,2024,LA Clippers,Miami Heat,LAC,MIA,121,104,0.0
0022300454,2024-01-01,2024,Milwaukee Bucks,Indiana Pacers,MIL,IND,113,122,0.0
0022300451,2024-01-01,2024,New York Knicks,Minnesota Timberwolves,NYK,MIN,112,106,0.0
0022300456,2024-01-01,2024,Phoenix Suns,Portland Trail Blazers,PHX,POR,109,88,0.0
0022300462,2024-01-02,2024,Oklahoma City Thunder,Boston Celtics,OKC,BOS,127,123,0.0
0022300461,2024-01-02,2024,New Orleans Pelicans,Brooklyn Nets,NOP,BKN,112,85,0.0
